id;url;title;date_modified
74-20085050;https://yle.fi/a/74-20085050;Tampereen Lenin-museo suljetaan – museonjohtaja: ”Emme halua jäädä menneisyyden vangeiksi”;23.4.2024 7:52
74-20085201;https://yle.fi/a/74-20085201;Katso tästä presidentti Alexander Stubbin Ruotsin-vierailun kuvat ja tunnelmat – ”tunnen vakaasti  erottamatonta ystävyyttä”;23.4.2024 15:35
74-20085214;https://yle.fi/a/74-20085214;Ruotsin suuret lehdet hehkuttivat Stubbin vierailua pääkirjoituksissaan: Suomi on nyt Ruotsissa kovassa huudossa;23.4.2024 15:50
74-20085275;https://yle.fi/a/74-20085275;Presidentti Stubb hehkutti ruotsinsuomalaista artistia Miriam Bryantia, kun häneltä kysyttiin suomen kielestä;24.4.2024 5:30
74-20085303;https://yle.fi/a/74-20085303;Puolustusvoimat rakentaa 19 miljoonalla eurolla uusia tiloja Kouvolan Utin varuskuntaan;24.4.2024 8:46
74-20084678;https://yle.fi/a/74-20084678;Motonet ja moni muu suomalaisyritys valtaa nyt Ruotsia – kun Venäjä hyökkäsi Ukrainaan, katse kääntyi länteen;24.4.2024 16:00
74-20085528;https://yle.fi/a/74-20085528;Analyysi: Stubb vitsaili ruotsalaiset hurmoksiin – neljä huomiota presidentin ensimmäiseltä valtiovierailulta;24.4.2024 20:30
74-20085261;https://yle.fi/a/74-20085261;Länsi on pelokas eikä tiedä, miten haluaisi sodan päättyvän – ja siksi Ukraina on nyt pahassa paikassa;25.4.2024 6:00
74-20085683;https://yle.fi/a/74-20085683;Valko-Venäjä väittää torjuneensa lennokki-iskun Liettuasta – Lukašenka: Yhteenoton riski Ukrainan rajalla suuri;25.4.2024 14:23
74-20085738;https://yle.fi/a/74-20085738;Tutkija Valko-Venäjän ja Lukašenkan villeistä väitteistä: Tarinoilla on tarkat tavoitteet;25.4.2024 18:15
74-20085523;https://yle.fi/a/74-20085523;Amerikkalaissotilaat saapuivat Kemiin – syynä Nato-harjoitus;26.4.2024 5:25
74-20085581;https://yle.fi/a/74-20085581;Arrow 24 -harjoitus tuo brittien Apache-taisteluhelikopterit Pohjois-Satakuntaan;26.4.2024 9:53
74-20085839;https://yle.fi/a/74-20085839;Ilmavoimat poisti käytöstä ensimmäisen Suomessa kootun Hornetin – katso kuinka komentaja itse lensi hävittäjän purettavaksi;26.4.2024 13:23
74-20085970;https://yle.fi/a/74-20085970;Ruotsi kaavailee suuria satsauksia sotavoimiinsa  – miljardilaskun rahoitus yhä ratkaisematta;26.4.2024 17:30
74-20084243;https://yle.fi/a/74-20084243;”Maailma ei ole niin paha, kuin saattaa luulla”, sanoo 100-vuotias Olle Aronen veteraanipäivänä;27.4.2024 9:35
74-20085955;https://yle.fi/a/74-20085955;Presidentti Stubbin vierailu keräsi sankan väkijoukon Vaasan kauppatorille;27.4.2024 15:00
74-20086138;https://yle.fi/a/74-20086138;Kymmenet tuhannet vastustivat mediaan ja järjestöihin liittyvää lakiesitystä Georgiassa;29.4.2024 3:03
74-20086296;https://yle.fi/a/74-20086296;Nato harjoittelee joukkojen siirtoa pohjoisessa;29.4.2024 16:10
74-20086303;https://yle.fi/a/74-20086303;Taistelulentäjän työ on vaativaa Suomen muuttuvassa säässä, sanoo brittisotilas – myös puut tuovat ison haasteen;29.4.2024 17:34
74-20086376;https://yle.fi/a/74-20086376;Israelilaiset matkailijat kaikkosivat Rovaniemeltä Gazan sodan vuoksi, aasialaiset matkailijat palasivat;30.4.2024 17:35
74-20086544;https://yle.fi/a/74-20086544;Brittihävittäjät nousevat ilmaan Tikkakoskelta Nato-harjoituksessa – ”Kaikki tuki on aina tervetullutta”;1.5.2024 9:14
74-20086825;https://yle.fi/a/74-20086825;Kokoomus ja PS eri linjoilla EU:n yhteisestä puolustuksesta – Tynkkysen mukaan puolustusta pitää hoitaa kansallisin budjetein;2.5.2024 21:39
74-20086939;https://yle.fi/a/74-20086939;Ulkoministeri Valtonen Venäjän aiheuttamista GPS-häiriöistä: ”Mittakaava on laajentunut ja häirintä on muuttanut muotoaan”;3.5.2024 15:56
74-20086998;https://yle.fi/a/74-20086998;Saksa ja Tšekki syyttävät Venäjää laajoista verkkohyökkäyksistä;3.5.2024 15:59
74-20085952;https://yle.fi/a/74-20085952;Venäjä kaappasi jääkiekkoilijat propaganda-aseekseen – tutkija: ”Kenraaliharjoitus ennen eurovaaleja”;6.5.2024 5:20
74-20087182;https://yle.fi/a/74-20087182;Financial Times: Suomi varastoi ammuksia ja varusteita kriisin varalta Norjaan ja Ruotsiin;6.5.2024 9:24
74-20087233;https://yle.fi/a/74-20087233;Sotatalouspäällikkö Mikko Heiskanen: Yhdysvaltojen aseita tullee Suomeen, mutta ei jättivarastoa;6.5.2024 11:26
74-20087661;https://yle.fi/a/74-20087661;Rahapula sai Virolahden kunnan aloittamaan liitosneuvottelut Haminan kanssa, mutta sitten koko suunnitelma kaatui;8.5.2024 19:00
74-20087849;https://yle.fi/a/74-20087849;Evan tutkimus: Yli puolet suomalaisista rajoittaisi EU:n päätöksenteossa yksittäisten jäsenmaiden veto-oikeutta;9.5.2024 6:00
74-20088056;https://yle.fi/a/74-20088056;Petteri Orpon piti tuoda eurooppalaisia huippupoliitikkoja Lappiin – sitten Meloni Italiasta perui ja kaikki kaatui;10.5.2024 16:18
74-20088071;https://yle.fi/a/74-20088071;Analyysi: Käärijä, Marin ja Nato – ruotsalaisten suhde Suomeen muuttuu, mutta millaiseksi?;10.5.2024 18:07
74-20087952;https://yle.fi/a/74-20087952;Venäjän rajapalvelu alkoi ottaa kiinni rajan yli pyrkijöitä – asiantuntija kertoo, miksi;10.5.2024 19:04
74-20086443;https://yle.fi/a/74-20086443;Nato toi virolaiseen pikkukaupunkiin rynnäkkökivääreitä, romansseja ja asuntopulan;11.5.2024 13:33
74-20087530;https://yle.fi/a/74-20087530;Sähköautoja vihaava Trump teki niistä vaaliaseen – Yhdysvaltoihin laturitehtaan perustanut suomalaisyritys ei ole huolissaan;12.5.2024 17:01
74-20088256;https://yle.fi/a/74-20088256;Yli 200 000 osoitti mieltään Tbilisissä lauantaina – Georgian hallitus aikoo runnoa läpi ”venäläisen lain” ulkomaisista agenteista;12.5.2024 21:39
74-20088323;https://yle.fi/a/74-20088323;Maavoimien kansainvälinen harjoitustoiminta näkyy tällä viikolla liikenteessä;13.5.2024 11:04
74-20088377;https://yle.fi/a/74-20088377;Luisuuko Georgia Ukrainan tielle? Tästä mielenosoituksissa on kyse;13.5.2024 17:34
74-20088465;https://yle.fi/a/74-20088465;Ruotsi ja Suomi eri linjoilla sodan ajan ydinaseista – Ruotsin Kristersson sallisi ne Ruotsin maaperällä, Orpo ei muuttaisi Suomen nykylinjaa;13.5.2024 22:52
74-20085586;https://yle.fi/a/74-20085586;Eurooppa on ottamassa pitkän loikan oikealle – tiedä nämä viisi asiaa;14.5.2024 6:25
74-20088497;https://yle.fi/a/74-20088497;Eero-Matti Lintunen näkee Venäjälle aamukahvilla istuessaan: ”Tietty varovaisuus on tullut”;14.5.2024 12:29
74-20088657;https://yle.fi/a/74-20088657;Tampere isännöi ensi viikolla isoa Nato-kokousta;14.5.2024 18:31
74-20088507;https://yle.fi/a/74-20088507;Enontekiöllä tutkitaan Nato-harjoituksen jälkiä – tieasiantuntija: ”Panssarivaunuissa oli nastat, vaikka kielsimme ne”;15.5.2024 17:27
74-20088545;https://yle.fi/a/74-20088545;Rauhanjärjestöjen tukien lakkauttamista perustellaan jopa Venäjä-mielisyydellä – näin tuen loppuminen vaikuttaa;16.5.2024 6:00
74-20088947;https://yle.fi/a/74-20088947;Ykkösaamun vieraana puolustusvoimain komentaja – mitä haluat kysyä Janne Jaakkolalta?;16.5.2024 12:00
74-20089107;https://yle.fi/a/74-20089107;Sanna Marin ihastutti Puolassa – ”Hänen esiintymisensä täällä oli yksi pääsyy, miksi tulin tänne”, sanoo osanottaja;16.5.2024 21:12
74-20088616;https://yle.fi/a/74-20088616;Amerikkalaissotilailla on baarikielto Lapissa – ”Sotilaamme voivat olla välillä villejä”, perustelee komentaja;17.5.2024 7:27
74-20089010;https://yle.fi/a/74-20089010;Simputuksesta ja naisten häirinnästä pitää uskaltaa aina raportoida eteenpäin, sanoo Puolustusvoimain komentaja;18.5.2024 8:05
74-20089092;https://yle.fi/a/74-20089092;Jäämeren rata on nyt unohdettu ja katseet käännetty länteen – liikenneministeri: Narvikin yhteys on Suomelle elintärkeä;18.5.2024 10:25
74-20089465;https://yle.fi/a/74-20089465;Tampereella on poikkeuksellinen päivä tänään: Naton sata kokoustajaa tapaa medialta piilossa;20.5.2024 11:36
74-20088534;https://yle.fi/a/74-20088534;Suomi voisi kaapata ison siivun maailman droonimarkkinoista – huippuosaaminen kiinnostaa Natoakin;20.5.2024 15:00
74-20089480;https://yle.fi/a/74-20089480;Puolustusministeri Antti Häkkänen lähtee Yhdysvaltoihin hakemaan tukea Naton maavoimien alaesikunnan saamiseksi Suomeen;20.5.2024 15:36
74-20089464;https://yle.fi/a/74-20089464;Ministeri Lulu Ranne: Natoa kiinnostaa, miten rakennamme liikennejärjestelmäämme – Tampereella alkoi historiallinen kokous;20.5.2024 15:51
74-20088860;https://yle.fi/a/74-20088860;Suomi tavoittelee Naton osaamiskeskusta – tähän itärajan keskus keskittyisi;20.5.2024 16:58
74-20089501;https://yle.fi/a/74-20089501;Euroopan vasemmistopopulismiin mahtuu Venäjä-mielisyyttä, arvoliberalismia ja nationalismia – tämä on yhdistävä tekijä;20.5.2024 17:14
74-20089617;https://yle.fi/a/74-20089617;Britannian ulkoministeri ylisti Suomea: ”Loistavat asevoimat” – Suomi ja Britannia vakuuttivat tukea Ukrainalle;20.5.2024 19:24
74-20089645;https://yle.fi/a/74-20089645;Suomi alkaa selvittää siirtymistä eurooppalaiseen raideleveyteen;21.5.2024 8:42
74-20089510;https://yle.fi/a/74-20089510;Venäjä vikittelee suomalaisia tutkijoita ”kylään” – näin heitä yritetään valjastaa osaksi valtiollista propagandaa;21.5.2024 13:30
74-20089705;https://yle.fi/a/74-20089705;Nato-työpaikat ilmestyivät valtion työnhakupalveluun – sotilas ei tarvitse olla;21.5.2024 14:22
74-20089852;https://yle.fi/a/74-20089852;Neljä huippukohtaa Anderssonin, Saarikon ja Virran eurovaalitentistä;21.5.2024 23:50
74-20089871;https://yle.fi/a/74-20089871;Venäjä kylvää hämmennystä ja testaa lännen reaktioita, sanovat tutkijat merirajan siirtoaikeista;22.5.2024 8:21
74-20089873;https://yle.fi/a/74-20089873;Ulkoasiainvaliokunnan Kimmo Kiljunen rauhoittelee: ”Tulkitaan, että tässä tapahtuu asioiden teknistä hallintaa”;22.5.2024 8:51
74-20089970;https://yle.fi/a/74-20089970;Analyysi: ”Projekti on poistettu” – Venäjän puolustusministeriön rajantarkistus Itämerellä näyttää olevan vastatuulessa;22.5.2024 14:18
74-20089878;https://yle.fi/a/74-20089878;Kunnanjohtaja luuli Stubbin ilmoitusta pilapuheluksi – tänään presidentti saapuu Lappiin;23.5.2024 7:09
74-20090044;https://yle.fi/a/74-20090044;Merirajoista käydään ankaria kiistoja ympäri maailmaa – listasimme vaarallisimmat riidat;23.5.2024 7:22
74-20090077;https://yle.fi/a/74-20090077;Presidentti Stubb Venäjän viime päivien tempauksista: Kyse on kiusanteosta, ei kannata provosoitua;23.5.2024 11:32
74-20090110;https://yle.fi/a/74-20090110;Uutinen Venäjän meriraja-aikeista täytti mediat keskiviikkona – tästä oli kyse;23.5.2024 13:57
74-20090225;https://yle.fi/a/74-20090225;Tutkija: Jos Ukraina saa luvan iskeä amerikkalaisilla aseilla Venäjälle, sodan järjetön nykytilanne muuttuu;23.5.2024 17:05
74-20089770;https://yle.fi/a/74-20089770;Suomi ei haluakaan Naton osaamiskeskusta – Sijoittajat: Voimme pudota puolustusteollisuuden kehityksestä;24.5.2024 6:00
74-20090288;https://yle.fi/a/74-20090288;Katso aamun pääuutiset;24.5.2024 6:30
74-20090443;https://yle.fi/a/74-20090443;Stubb Lapissa: Se, miten Suomi kohtelee saamelaisia, kiinnostaa myös ulkomailla – viime viikolla asiasta tenttasi BBC;24.5.2024 15:15
74-20090519;https://yle.fi/a/74-20090519;Liettuan sisäministeri: Suomi, Norja, Puola ja Baltian-maat pystyttävät ”drooniseinämän” Venäjän rajalle;24.5.2024 21:37
74-20090085;https://yle.fi/a/74-20090085;Viron presidentti Ylelle: Meidän pitää ehkä kestää vielä monta Putinia;25.5.2024 7:05
74-20090626;https://yle.fi/a/74-20090626;Der Spiegel: Baltian maat ja Puola uhkaavat lähettää joukkoja Ukrainaan, jos maan puolustus kaatuu niukan tuen vuoksi;26.5.2024 21:41
74-20088981;https://yle.fi/a/74-20088981;Vierailulle saapuva presidentti Stubb saa kehuvia arvioita Virossa: Hän pyrkii ulos raameista;27.5.2024 5:20
74-20090644;https://yle.fi/a/74-20090644;”Drooniseinämä”, hybridiuhat, energiaverkot – Virolla ja Suomella liuta uusia keskustelunaiheita;27.5.2024 9:04
74-20090703;https://yle.fi/a/74-20090703;Lapin tiemäärärahat ovat nousseet – päällysteitä korjataan enemmän kuin kahtena viime vuonna yhteensä;27.5.2024 13:01
74-20090750;https://yle.fi/a/74-20090750;Pääministeri Orpo joukkojen lähettämisestä Ukrainaan: ”En näe sitä mahdollisuutta”;27.5.2024 15:37
74-20090665;https://yle.fi/a/74-20090665;Kristi Raik: Puheet joukkojen lähettämisestä Ukrainaan ovat spekulaatiota ja aiheuttavat turhaa huolta;27.5.2024 18:05
74-20090809;https://yle.fi/a/74-20090809;Naton sotilaskomitea kokoontuu parhaillaan ensi kertaa Suomessa;27.5.2024 19:29
74-20090687;https://yle.fi/a/74-20090687;Kysely: Enemmistö suomalaisista käännyttäisi Eurooppaan pyrkivät, vaikka nämä joutuisivat hengenvaaraan;28.5.2024 6:00
74-20091008;https://yle.fi/a/74-20091008;Saksan asevelvollisuus vastatuulessa: hallitus jarruttaa tärkeitä uudistuksia armeijan henkilöstöpulasta huolimatta;28.5.2024 18:44
74-20090926;https://yle.fi/a/74-20090926;Ukraina saa vähitellen oikeuden iskeä länsiaseilla Venäjälle, päättelee kansainvälisen politiikan tutkija;28.5.2024 22:08
74-20090318;https://yle.fi/a/74-20090318;Suomi tai Lappi eivät ole Naton sotilasjohtajan mukaan uusi painopiste Naton strategiassa;29.5.2024 13:17
74-20091098;https://yle.fi/a/74-20091098;Katso grafiikka: Näin syvälle Venäjälle Ukraina voisi iskeä länsiaseilla;29.5.2024 16:00
74-20091150;https://yle.fi/a/74-20091150;Suomi pääsee hyvin todennäköisesti Norfolkin esikunnan alle, sanoo puolustusministeri Antti Häkkänen;29.5.2024 17:34
74-20090754;https://yle.fi/a/74-20090754;Tämä ”riitaisa aviopari” määrää Euroopassa – lue tästä, mikä Saksan ja Ranskan välejä oikein hiertää;29.5.2024 19:01
74-20091257;https://yle.fi/a/74-20091257;MTV:n eurovaalitentissä kiistaa syntyi turvapaikkamenettelystä ja yhteisvelan ottamisesta;29.5.2024 23:02
74-20091003;https://yle.fi/a/74-20091003;Analyysi: Länsi venyttää taas käsitystään siitä, mikä on mahdollista, jos sotilaskouluttajia lähtee Ukrainaan;30.5.2024 5:55
74-20091283;https://yle.fi/a/74-20091283;FT: Natolla on vain murto-osa sen itäreunan puolustamiseen tarvittavasta ilmatorjunnasta – tutkija kommentoi Suomen tilannetta;30.5.2024 8:05
74-20091462;https://yle.fi/a/74-20091462;Lapin Hornetit harjoittelivat Kemi-Tornion lentokentällä – pienten kenttien rooli korostuu Nato-aikana;30.5.2024 17:02
74-20091322;https://yle.fi/a/74-20091322;DCA-sopimus etenee eduskuntaan – ministerin mukaan puolustusmateriaalin varastoinnin aloittamisesta keskustellaan jo;30.5.2024 17:21
74-20091330;https://yle.fi/a/74-20091330;Lappiin nopeasti tullut kesä yllätti Nato-harjoituksen kansainväliset sotilaat;30.5.2024 20:15
74-20091511;https://yle.fi/a/74-20091511;Valtatie 21:n parantamiseen 30 miljoonaa euroa –  liikenneministeri vakuuttui, että Kilpisjärventiehen on pakko investoida;30.5.2024 22:42
74-20091513;https://yle.fi/a/74-20091513;Yhdysvallat ehkä sallimassa aseidensa käyttämisen Venäjän sisällä – Politico: Presidentti Biden antanut luvan jo salaa;30.5.2024 23:44
74-20091715;https://yle.fi/a/74-20091715;Yhdysvallat ja Saksa tekivät U-käännöksen – nyt Ukraina saa iskeä niiden toimittamilla aseilla Venäjän maaperälle;31.5.2024 19:03
74-20090357;https://yle.fi/a/74-20090357;Itävalta ja Suomi olivat ennen kuin EU-kaksoset – nyt alppimaa flirttailee Venäjän kanssa;1.6.2024 7:30
74-20091351;https://yle.fi/a/74-20091351;Ylen vaalikone: Yli 80 prosenttia meppiehdokkaista torjuu Ukrainan EU-jäsenyyden, jos se ei täytä kaikkia ehtoja;2.6.2024 11:07
74-20090691;https://yle.fi/a/74-20090691;Kari Enqvistin kolumni: Kun rauha saapuu Ukrainaan, vaarana on, etteivät venäläiset pysty elämään sen kanssa;3.6.2024 6:45
74-20091914;https://yle.fi/a/74-20091914;Naton pääsihteeri Stoltenberg Suomeen keskiviikkona;3.6.2024 11:28
74-20091266;https://yle.fi/a/74-20091266;Oulun vaalipiirin kansanedustajakyselyssä varovaista kannatusta muuttaa uudet junaradat eurooppalaiseen standardiin;4.6.2024 6:10
74-20091279;https://yle.fi/a/74-20091279;Nato ei vaikuta ylennyksiin ja kunniamerkkeihin – Naton kriisinhallintaoperaatiosta voi saada mitalin;4.6.2024 9:00
74-20092114;https://yle.fi/a/74-20092114;EU-ero, sarjatuotettuja pienydinvoimaloita ja koronarokotteiden vastustamista – tässä ovat vaalien pienpuolueet ja niiden johtajat;5.6.2024 10:28
74-20092315;https://yle.fi/a/74-20092315;Ranska saattaa ilmoittaa sotilaidensa lähettämisestä Ukrainaan – mitä se tarkoittaisi?;5.6.2024 13:36
74-20091205;https://yle.fi/a/74-20091205;Suomalaisasiantuntijat pitävät varmana, että Ukrainassa on jo Nato-maiden sotilaita;5.6.2024 16:20
74-20092357;https://yle.fi/a/74-20092357;Yli 50 Putin-nuorta levitti valheita Suomen suurlähetystöllä Moskovassa;5.6.2024 17:10
74-20092447;https://yle.fi/a/74-20092447;Naton pääsihteeri saapui Suomeen – presidentti Stubb vastaanotti Munkkiniemessä;5.6.2024 18:34
74-20092462;https://yle.fi/a/74-20092462;Nato-maa Turkki pyrkii Kiinan ja Venäjän rinnalle BRICS-liittoumaan;5.6.2024 19:04
74-20092538;https://yle.fi/a/74-20092538;Stoltenberg: En koskaan ymmärtänyt Suomen Nato-optiota;6.6.2024 10:16
74-20092519;https://yle.fi/a/74-20092519;Normandian maihinnoususta 80 vuotta – Biden: Jos haluatte tietää vapauden hinnan, tulkaa Normandiaan;6.6.2024 10:56
74-20092013;https://yle.fi/a/74-20092013;Analyysi: Naton pääsihteeri yllätti perustelemalla, miksi Venäjän kanssa kannatti aikoinaan yrittää yhteistyötä;6.6.2024 20:41
74-20092715;https://yle.fi/a/74-20092715;Presidentti Macron: Ranska lähettää Ukrainaan uusia hävittäjiä ja kouluttaa 4500 sotilasta;6.6.2024 23:31
74-20092749;https://yle.fi/a/74-20092749;Zelenskyi kiitti Ranskaa hävittäjistä ja vertasi puheessaan Putinia Hitleriin;7.6.2024 10:41
74-20092577;https://yle.fi/a/74-20092577;Teimme pistokokeen eurovaaliehdokkaiden väitteisiin Ylen vaalikoneessa – löytyi faktoja, osatotuuksia ja virheitä;7.6.2024 16:00
74-20092634;https://yle.fi/a/74-20092634;Tutkija Timo Miettinen kommentoi Tanskan pääministerin pahoinpitelyä Ylen Ykkösaamussa: isku demokratiaa vastaan;8.6.2024 8:05
74-20092125;https://yle.fi/a/74-20092125;Millaiseksi EU muuttuu vaalien jälkeen? Seuraa näitä ehdokkaita, niin suunta selviää;9.6.2024 5:49
74-20093017;https://yle.fi/a/74-20093017;Mika Aaltola söi sanansa, sai reilusti enemmän ääniä kuin presidentinvaaleissa ja nousee mepiksi;9.6.2024 21:35
74-20092998;https://yle.fi/a/74-20092998;He kaikki ovat nousemassa eduskuntaan eurovaalien tuolileikin vuoksi: kiistelty vasemmistonimi, podcast-ekonomi ja meppi;9.6.2024 21:51
74-20093077;https://yle.fi/a/74-20093077;Monta uutta, mutta tuttujakin naamoja on joukossa – tässä ovat uudet kansanedustajat;10.6.2024 14:22
74-20089776;https://yle.fi/a/74-20089776;Ydinaseissa tapahtui kylmän sodan jälkeen suuri muutos – tämä juttu näyttää, millaisia tuomiopäivän aseet ovat nykyään;11.6.2024 6:00
74-20093290;https://yle.fi/a/74-20093290;Nato, varautuminen ja kriisinsietokyky pääteemoina Mikkelin Päämajasymposiumissa;11.6.2024 11:59
74-20093360;https://yle.fi/a/74-20093360;Unkarin ja Slovakian presidentit jäivät tulematta Naton itäisen reunan kokoukseen – Stubb: Tuemme Ukrainaa yksituumaisesti;11.6.2024 14:46
74-20093340;https://yle.fi/a/74-20093340;Puolessa päivässä kertyi vain puolikas pussillinen roskia – Nato-harjoituksesta jäi vain vähän merkkejä maastoon;11.6.2024 15:48
74-20093249;https://yle.fi/a/74-20093249;Li Anderssonin tilalle tuleva kansanedustaja eri linjoilla Anderssonin kanssa – kritisoi ”ulkomaista halpatyövoimaa”;11.6.2024 19:26
74-20093576;https://yle.fi/a/74-20093576;Unkari ei estä Naton tukea Ukrainalle;12.6.2024 12:41
74-20093684;https://yle.fi/a/74-20093684;Presidentti Stubb matkustaa Norjaan;12.6.2024 17:40
74-20093707;https://yle.fi/a/74-20093707;Unkari sulki itsensä ulos Naton Ukraina-tuesta;12.6.2024 20:18
74-20093282;https://yle.fi/a/74-20093282;Tieteilijä Janne Saarikivi näkee Stubbissa kaksi suurta kysymysmerkkiä: ”Entä ne suomalaiset, jotka paisuvat kaljasta?”;13.6.2024 6:00
74-20093861;https://yle.fi/a/74-20093861;Nato-maat eri linjoilla Itämeren puolustuksen rajoista – voisiko Ahvenanmaa olla eri esikunnan alla kuin muu Suomi?;13.6.2024 12:53
74-20093875;https://yle.fi/a/74-20093875;Naton todennäköinen tuleva pääsihteeri Rutte: Suomen Nato-jäsenyys Venäjän kaamean hyökkäyksen hopeareunus;13.6.2024 13:03
74-20093846;https://yle.fi/a/74-20093846;Ruotsin Ukrainalle tarjoamat Gripenit saattavat sittenkin jäädä kotimaahan;13.6.2024 13:08
74-20093856;https://yle.fi/a/74-20093856;Kultaranta-keskusteluiden kutsuvieraslista vilisee ulkoministereitä;13.6.2024 13:53
74-20093887;https://yle.fi/a/74-20093887;Suomen Hornetit suojaavat ensi kertaa Romanian taivasta;13.6.2024 17:30
74-20093980;https://yle.fi/a/74-20093980;Puolustusministeri Antti Häkkänen kertoo Nato-kokouksen annista – seuraa suoraa lähetystä kello 19.30;13.6.2024 18:49
74-20093990;https://yle.fi/a/74-20093990;Puolustusministeri Häkkänen Brysselissä: Nato voisi ottaa vahvemman roolin Ukrainan tuen koordinoinnissa;13.6.2024 19:00
74-20093868;https://yle.fi/a/74-20093868;Sietämättömät ruuhkat odottavat lentomatkustajia kesällä Keski-Euroopassa – Naton lennot ruuhkauttavat myös Suomessa;13.6.2024 19:27
74-20093995;https://yle.fi/a/74-20093995;Turkki ja Yhdysvallat allekirjoittivat sopimuksen F-16-hävittäjien myynnistä Turkkiin;13.6.2024 19:47
74-20091971;https://yle.fi/a/74-20091971;Ylä-Lapissa teiden talvikunnossapito huolettaa keskellä kesää, kun etäpäivystyksen aikakausi alkaa lokakuussa;14.6.2024 9:00
74-20094110;https://yle.fi/a/74-20094110;Suomi on saamassa Naton maavoimaesikunnan ja maajoukkoja, Häkkänen odottaa ratkaisuja tänään;14.6.2024 13:00
74-20094165;https://yle.fi/a/74-20094165;Suomen pitkään valmistelema tavoite toteutuu: Suomeen tulee Naton maavoimaesikunta ja Nato-joukkoja;14.6.2024 14:55
74-20094160;https://yle.fi/a/74-20094160;Nato valmistautuu USA:n presidentinvaaleihin lisäämällä tukeaan Ukrainalle;14.6.2024 14:57
74-20094174;https://yle.fi/a/74-20094174;Puolustusministeri Häkkänen: Suomi saa maavoimaesikunnan ja Nato-joukkoja;14.6.2024 15:28
74-20094207;https://yle.fi/a/74-20094207;Ukrainan presidentti Zelenskyi vertasi Venäjän presidentti Putinia Hitleriin;14.6.2024 18:13
74-20094157;https://yle.fi/a/74-20094157;Analyysi: Kravatit narikkaan – isäntä vaihtui Kultaranta-keskusteluissa;14.6.2024 19:59
74-20094186;https://yle.fi/a/74-20094186;Menivätkö päivän uutiset ohi? Lue ne täältä;14.6.2024 20:30
74-20091213;https://yle.fi/a/74-20091213;Tappiokierteeseen ajautunut keskusta etsii itseään Jyväskylässä – löytyykö pelastaja Antti Kaikkosesta?;15.6.2024 6:00
74-20094253;https://yle.fi/a/74-20094253;Saksan Scholz: Putinin rauhanehdotus ei ole vakavastiotettava;15.6.2024 10:05
74-20094274;https://yle.fi/a/74-20094274;Ukrainan rauhankokous käynnistyi, johtajat saapuvat luksushotelliin;15.6.2024 13:55
74-20094273;https://yle.fi/a/74-20094273;Suomen ehdokas EU-komissaariksi on Henna Virkkunen – Petteri Orpo: Suomella on hyvät mahdollisuudet saada painava salkku;15.6.2024 14:19
74-20091210;https://yle.fi/a/74-20091210;Tällainen on keskustan uusi puheenjohtaja Antti Kaikkonen – kuvat paljastavat;15.6.2024 16:06
74-20094320;https://yle.fi/a/74-20094320;Presidentti Stubb: Avaimet Ukrainan sodassa ovat nyt Kiinalla;15.6.2024 20:06
74-20094386;https://yle.fi/a/74-20094386;Stubbin mielestä Kiina voisi hoitaa rauhan Ukrainaan ”yhdellä puhelinsoitolla” – vei Sveitsissä kollegansa aamulenkille;16.6.2024 16:00
74-20093747;https://yle.fi/a/74-20093747;Analyysi: Sveitsin kokous oli alustus seuraavalle rauhankonferenssille, johon kutsuttaneen Venäjä;16.6.2024 19:24
74-20094356;https://yle.fi/a/74-20094356;Analyysi: Venäjä ei voi ohittaa olankohautuksella, kun yli 80 maata ja organisaatiota pyrkii saamaan rauhan Ukrainaan;17.6.2024 7:51
74-20094673;https://yle.fi/a/74-20094673;Stoltenberg: Yli 20 Nato-maata täyttää kahden prosentin tavoitteen;17.6.2024 18:41
74-20094679;https://yle.fi/a/74-20094679;Orpo: Ei estettä von der Leyenin jatkokaudelle;17.6.2024 19:27
74-20094523;https://yle.fi/a/74-20094523;Moni kaupunki havittelee uutta Nato-esikuntaa – puolustusministeri Häkkänen ei ota kantaa spekulaatioihin;17.6.2024 19:41
74-20094743;https://yle.fi/a/74-20094743;Ruotsin valtiopäivät äänestää tänään DCA-sopimuksesta;18.6.2024 9:03
74-20094678;https://yle.fi/a/74-20094678;Oululaisfirma teki Puolustusvoimien kanssa kaupat kybersuojaus­ohjelmistosta;18.6.2024 9:30
74-20094804;https://yle.fi/a/74-20094804;Rutten valinta Naton uudeksi pääsihteeriksi varmistumassa;18.6.2024 11:01
74-20094900;https://yle.fi/a/74-20094900;Karjalan prikaatin johto ei usko, että Naton esikunta tulee Vekaranjärvelle: ”Aluepoliittisesti värittynyt päätös”;18.6.2024 16:20
74-20094938;https://yle.fi/a/74-20094938;Unkari ja Slovakia tukevat Hollannin Ruttea Naton pääsihteeriksi;18.6.2024 17:07
74-20094967;https://yle.fi/a/74-20094967;Hollannin yleisradio: Mark Ruttesta tulee Naton pääsihteeri;18.6.2024 19:16
74-20092815;https://yle.fi/a/74-20092815;Tutkija: Suomen jäsenyys vei Japanin lähemmäs Natoa – Venäjän hyökkäys herätti japanilaisten maanpuolustustahdon;18.6.2024 19:55
74-20094895;https://yle.fi/a/74-20094895;Satavuotias sotaveteraani Hannes Tuovinen astui Mannerheimin työhuoneeseen;18.6.2024 20:15
